id,date,user,pc,to,cc,bcc,from,size,attachments
E007202,08/30/2010 01:13:00,leo.harris,DSK0003,frank.miller@company.com,mia.thompson@dtaa.com,,leo.harris@external.com,19149654,14
E007203,12/20/2010 14:49:00,diana.wilson,LAP0003,noah.martin@partner.com,,,diana.wilson@external.com,41714626,7
E007204,07/01/2010 23:42:00,mia.thompson,LAP0005,grace.taylor@external.com,,,mia.thompson@company.com,26074398,4
E007205,10/27/2010 17:06:00,henry.clark,DSK0001,charlie.brown@partner.com,,,henry.clark@external.com,14037458,0
E007206,07/28/2010 07:05:00,leo.harris,LAP0001,olivia.garcia@external.com,noah.martin@dtaa.com,,leo.harris@partner.com,21258057,3
E007207,07/31/2010 06:09:00,noah.martin,DSK0001,frank.miller@external.com,,,noah.martin@partner.com,32779369,0
E007208,04/23/2010 00:31:00,leo.harris,LAP0003,alice.smith@company.com,,,leo.harris@partner.com,16032946,1
E007209,12/19/2010 08:55:00,karen.green,DSK0001,karen.green@external.com,henry.clark@dtaa.com,,karen.green@external.com,47881337,5
E007210,10/26/2010 17:04:00,karen.green,LAP0001,noah.martin@company.com,,,karen.green@dtaa.com,17358562,0
E007211,05/24/2010 19:18:00,leo.harris,LAP0002,iris.lee@dtaa.com,diana.wilson@dtaa.com,,leo.harris@company.com,8812564,0
E007212,07/07/2010 05:07:00,alice.smith,DSK0002,alice.smith@dtaa.com,,,alice.smith@partner.com,9957253,0
E007213,11/13/2010 14:47:00,jack.white,DSK0001,mia.thompson@external.com,iris.lee@dtaa.com,,jack.white@external.com,33497586,1
E007214,09/13/2010 03:44:00,olivia.garcia,DSK0004,bob.johnson@external.com,,,olivia.garcia@dtaa.com,42220127,2
E007215,11/08/2010 00:36:00,karen.green,DSK0002,charlie.brown@company.com,,,karen.green@company.com,42474727,5
E007216,03/28/2010 07:28:00,diana.wilson,DSK0001,diana.wilson@external.com,diana.wilson@dtaa.com,,diana.wilson@company.com,359260,1
E007217,02/20/2010 19:31:00,leo.harris,DSK0003,mia.thompson@dtaa.com,,,leo.harris@dtaa.com,33126890,9
E007218,06/09/2010 15:34:00,eve.davis,DSK0005,jack.white@partner.com,,,eve.davis@external.com,2785976,8
E007219,04/17/2010 13:01:00,charlie.brown,LAP0004,peter.robinson@partner.com,,,charlie.brown@dtaa.com,23284981,7
E007220,12/15/2010 21:59:00,alice.smith,DSK0002,frank.miller@partner.com,,,alice.smith@company.com,14781477,1
E007221,08/08/2010 13:36:00,mia.thompson,DSK0003,bob.johnson@partner.com,,,mia.thompson@dtaa.com,39505107,0
E007222,09/12/2010 13:26:00,grace.taylor,LAP0001,karen.green@company.com,,,grace.taylor@partner.com,34602327,0
E007223,11/19/2010 15:08:00,leo.harris,DSK0004,bob.johnson@company.com,,,leo.harris@partner.com,44398109,0
E007224,11/13/2010 13:23:00,charlie.brown,DSK0004,diana.wilson@dtaa.com,,,charlie.brown@partner.com,14395453,9
E007225,03/27/2010 10:49:00,jack.white,DSK0002,bob.johnson@external.com,eve.davis@dtaa.com,,jack.white@partner.com,20607171,2
E007226,04/08/2010 17:59:00,frank.miller,DSK0002,peter.robinson@company.com,,,frank.miller@company.com,15720328,0
E007227,09/12/2010 00:43:00,alice.smith,LAP0002,leo.harris@external.com,bob.johnson@dtaa.com,,alice.smith@external.com,46100575,0
E007228,12/06/2010 07:43:00,charlie.brown,LAP0003,charlie.brown@company.com,,frank.miller@dtaa.com,charlie.brown@dtaa.com,12457174,0
E007229,07/08/2010 05:45:00,peter.robinson,DSK0005,alice.smith@dtaa.com,,,peter.robinson@external.com,48117486,0
E007230,05/03/2010 23:37:00,leo.harris,DSK0003,iris.lee@external.com,charlie.brown@dtaa.com,alice.smith@dtaa.com,leo.harris@partner.com,23867160,0
E007231,07/17/2010 16:53:00,jack.white,DSK0002,iris.lee@company.com,,,jack.white@company.com,13009863,0
E007232,11/25/2010 14:27:00,henry.clark,DSK0004,alice.smith@company.com,,,henry.clark@dtaa.com,44326669,0
E007233,05/14/2010 14:45:00,leo.harris,DSK0005,diana.wilson@external.com,henry.clark@dtaa.com,,leo.harris@company.com,43564369,2
E007234,04/08/2010 16:35:00,iris.lee,LAP0003,diana.wilson@partner.com,,,iris.lee@partner.com,35803583,0
E007235,05/18/2010 15:31:00,noah.martin,DSK0001,charlie.brown@external.com,,,noah.martin@partner.com,23870656,0
E007236,03/15/2010 14:50:00,leo.harris,DSK0004,alice.smith@partner.com,frank.miller@dtaa.com,peter.robinson@dtaa.com,leo.harris@partner.com,38822758,3
E007237,02/19/2010 04:55:00,leo.harris,DSK0005,alice.smith@external.com,peter.robinson@dtaa.com,,leo.harris@company.com,43408481,0
E007238,08/03/2010 03:09:00,bob.johnson,LAP0002,jack.white@external.com,,,bob.johnson@dtaa.com,42636858,2
E007239,03/09/2010 00:23:00,karen.green,LAP0004,grace.taylor@external.com,,grace.taylor@dtaa.com,karen.green@company.com,47470114,1
E007240,02/07/2010 02:55:00,noah.martin,LAP0005,olivia.garcia@partner.com,peter.robinson@dtaa.com,,noah.martin@partner.com,36253385,2
E007241,06/30/2010 09:21:00,grace.taylor,DSK0003,frank.miller@partner.com,peter.robinson@dtaa.com,,grace.taylor@dtaa.com,20010872,3
E007242,02/14/2010 01:03:00,frank.miller,DSK0002,charlie.brown@company.com,charlie.brown@dtaa.com,,frank.miller@company.com,33268754,0
E007243,02/18/2010 07:38:00,diana.wilson,LAP0004,noah.martin@partner.com,jack.white@dtaa.com,,diana.wilson@dtaa.com,26441874,8
E007244,07/16/2010 16:00:00,mia.thompson,DSK0003,charlie.brown@dtaa.com,,,mia.thompson@dtaa.com,37539653,0
E007245,03/05/2010 00:02:00,grace.taylor,LAP0004,leo.harris@external.com,,,grace.taylor@external.com,48278643,9
E007246,01/15/2010 19:49:00,peter.robinson,LAP0001,grace.taylor@dtaa.com,,,peter.robinson@partner.com,22875293,0
E007247,07/16/2010 09:25:00,noah.martin,DSK0004,grace.taylor@partner.com,,,noah.martin@company.com,18493974,0
E007248,08/24/2010 17:03:00,grace.taylor,LAP0002,iris.lee@dtaa.com,,,grace.taylor@dtaa.com,4419122,0
E007249,09/06/2010 05:29:00,frank.miller,LAP0001,peter.robinson@external.com,,,frank.miller@partner.com,27573213,6
E007250,10/04/2010 05:19:00,diana.wilson,LAP0005,jack.white@partner.com,,,diana.wilson@external.com,14977948,6
E007251,01/13/2010 07:42:00,mia.thompson,LAP0003,alice.smith@partner.com,eve.davis@dtaa.com,,mia.thompson@partner.com,1256082,0
E007252,01/31/2010 10:25:00,eve.davis,DSK0002,frank.miller@external.com,,,eve.davis@external.com,46817325,0
E007253,12/26/2010 07:10:00,mia.thompson,LAP0005,grace.taylor@partner.com,,,mia.thompson@external.com,10889468,1
E007254,03/01/2010 22:01:00,jack.white,DSK0001,leo.harris@company.com,,,jack.white@external.com,5856241,0
E007255,11/24/2010 16:37:00,leo.harris,DSK0005,grace.taylor@company.com,,,leo.harris@external.com,32856882,1
E007256,11/18/2010 00:04:00,leo.harris,LAP0005,grace.taylor@dtaa.com,,,leo.harris@partner.com,40291907,3
E007257,02/03/2010 20:40:00,olivia.garcia,DSK0001,charlie.brown@partner.com,,,olivia.garcia@partner.com,32556517,0
E007258,10/09/2010 22:39:00,frank.miller,DSK0002,jack.white@external.com,,,frank.miller@company.com,3475358,3
E007259,12/11/2010 10:48:00,alice.smith,LAP0005,olivia.garcia@partner.com,,bob.johnson@dtaa.com,alice.smith@company.com,11163753,0
E007260,03/04/2010 23:45:00,eve.davis,LAP0003,peter.robinson@company.com,noah.martin@dtaa.com,,eve.davis@partner.com,3423865,6
E007261,01/13/2010 11:42:00,grace.taylor,LAP0003,frank.miller@external.com,olivia.garcia@dtaa.com,diana.wilson@dtaa.com,grace.taylor@dtaa.com,1623687,0
E007262,01/20/2010 21:29:00,jack.white,LAP0002,charlie.brown@partner.com,,,jack.white@company.com,13793653,2
E007263,12/03/2010 22:35:00,grace.taylor,DSK0003,mia.thompson@dtaa.com,,iris.lee@dtaa.com,grace.taylor@dtaa.com,24319298,3
E007264,05/10/2010 00:46:00,diana.wilson,DSK0001,mia.thompson@dtaa.com,diana.wilson@dtaa.com,,diana.wilson@partner.com,3267009,2
E007265,11/18/2010 05:51:00,leo.harris,LAP0004,bob.johnson@company.com,charlie.brown@dtaa.com,,leo.harris@company.com,35543073,8
E007266,09/03/2010 10:30:00,peter.robinson,LAP0003,olivia.garcia@company.com,,,peter.robinson@external.com,39804639,1
E007267,12/14/2010 06:44:00,diana.wilson,DSK0001,diana.wilson@external.com,,,diana.wilson@company.com,23470014,8
E007268,09/12/2010 15:56:00,olivia.garcia,DSK0003,olivia.garcia@company.com,,,olivia.garcia@external.com,36510554,0
E007269,12/16/2010 16:02:00,diana.wilson,DSK0003,henry.clark@dtaa.com,henry.clark@dtaa.com,,diana.wilson@dtaa.com,7795390,0
E007270,04/07/2010 09:07:00,eve.davis,DSK0005,henry.clark@partner.com,,charlie.brown@dtaa.com,eve.davis@dtaa.com,23095978,0
E007271,07/28/2010 12:23:00,peter.robinson,DSK0005,karen.green@company.com,jack.white@dtaa.com,,peter.robinson@partner.com,49929412,4
E007272,08/06/2010 05:17:00,jack.white,LAP0001,jack.white@partner.com,grace.taylor@dtaa.com,,jack.white@company.com,25074711,0
E007273,09/26/2010 14:28:00,noah.martin,LAP0003,mia.thompson@company.com,,,noah.martin@external.com,34948559,0
E007274,02/15/2010 22:19:00,frank.miller,DSK0001,mia.thompson@external.com,iris.lee@dtaa.com,,frank.miller@partner.com,7016770,0
E007275,07/03/2010 14:54:00,charlie.brown,LAP0005,olivia.garcia@external.com,,,charlie.brown@external.com,23846135,1
E007276,03/01/2010 23:15:00,noah.martin,LAP0002,leo.harris@partner.com,,,noah.martin@dtaa.com,19349640,1
E007277,09/06/2010 20:34:00,leo.harris,LAP0004,charlie.brown@partner.com,bob.johnson@dtaa.com,bob.johnson@dtaa.com,leo.harris@external.com,1424110,0
E007278,07/06/2010 13:59:00,olivia.garcia,DSK0001,charlie.brown@company.com,,,olivia.garcia@external.com,6981828,0
E007279,11/19/2010 13:27:00,grace.taylor,LAP0004,jack.white@company.com,,,grace.taylor@company.com,3122853,0
E007280,06/28/2010 08:37:00,diana.wilson,DSK0002,alice.smith@partner.com,,,diana.wilson@partner.com,31886438,0
E007281,02/14/2010 07:15:00,diana.wilson,DSK0005,karen.green@external.com,henry.clark@dtaa.com,,diana.wilson@external.com,7436499,2
E007282,03/12/2010 09:56:00,jack.white,DSK0003,jack.white@dtaa.com,frank.miller@dtaa.com,,jack.white@external.com,42610878,7
E007283,12/01/2010 02:05:00,noah.martin,DSK0003,diana.wilson@external.com,,,noah.martin@company.com,44847240,0
E007284,08/10/2010 01:52:00,diana.wilson,DSK0002,mia.thompson@dtaa.com,bob.johnson@dtaa.com,,diana.wilson@external.com,20344365,0
E007285,03/24/2010 19:22:00,bob.johnson,DSK0001,noah.martin@partner.com,jack.white@dtaa.com,,bob.johnson@dtaa.com,44116299,0
E007286,11/24/2010 16:24:00,karen.green,LAP0004,peter.robinson@company.com,,,karen.green@external.com,26478696,5
E007287,01/10/2010 04:15:00,alice.smith,DSK0003,bob.johnson@partner.com,mia.thompson@dtaa.com,,alice.smith@external.com,15192628,1
E007288,09/27/2010 06:48:00,olivia.garcia,DSK0003,peter.robinson@external.com,,,olivia.garcia@dtaa.com,15702950,0
E007289,03/23/2010 08:23:00,grace.taylor,DSK0004,alice.smith@external.com,,,grace.taylor@partner.com,70521760,15
E007290,08/15/2010 03:19:00,grace.taylor,LAP0001,karen.green@dtaa.com,mia.thompson@dtaa.com,,grace.taylor@partner.com,32602608,6
E007291,04/19/2010 11:49:00,diana.wilson,DSK0001,peter.robinson@company.com,,,diana.wilson@company.com,3633021,0
E007292,02/05/2010 00:47:00,leo.harris,LAP0005,charlie.brown@dtaa.com,,,leo.harris@company.com,38920480,0
E007293,11/18/2010 10:13:00,grace.taylor,DSK0005,alice.smith@partner.com,,,grace.taylor@external.com,22906940,0
E007294,07/06/2010 15:23:00,bob.johnson,LAP0004,leo.harris@company.com,,,bob.johnson@dtaa.com,41472592,6
E007295,11/26/2010 16:11:00,alice.smith,LAP0003,leo.harris@company.com,,,alice.smith@partner.com,43425832,4
E007296,02/21/2010 21:45:00,bob.johnson,DSK0004,charlie.brown@partner.com,bob.johnson@dtaa.com,,bob.johnson@company.com,1902928,2
E007297,10/08/2010 19:43:00,leo.harris,LAP0003,noah.martin@external.com,,,leo.harris@dtaa.com,33235299,3
E007298,12/17/2010 08:55:00,leo.harris,DSK0001,iris.lee@partner.com,eve.davis@dtaa.com,,leo.harris@company.com,1706891,3
E007299,09/09/2010 11:45:00,alice.smith,LAP0003,charlie.brown@partner.com,leo.harris@dtaa.com,,alice.smith@dtaa.com,1369786,8
E007300,05/20/2010 12:05:00,olivia.garcia,LAP0003,henry.clark@dtaa.com,karen.green@dtaa.com,,olivia.garcia@partner.com,43364060,3
E007301,11/19/2010 10:22:00,diana.wilson,DSK0002,jack.white@dtaa.com,,,diana.wilson@dtaa.com,12168828,0
E007302,10/22/2010 22:36:00,iris.lee,LAP0003,mia.thompson@company.com,alice.smith@dtaa.com,,iris.lee@company.com,49814343,4
E007303,04/05/2010 01:08:00,mia.thompson,DSK0003,charlie.brown@partner.com,,,mia.thompson@partner.com,27695063,0
E007304,05/01/2010 12:26:00,alice.smith,LAP0005,karen.green@company.com,,,alice.smith@external.com,26641842,0
E007305,09/20/2010 09:18:00,grace.taylor,LAP0003,alice.smith@external.com,,,grace.taylor@external.com,49053819,0
E007306,11/12/2010 06:00:00,iris.lee,LAP0001,eve.davis@company.com,,,iris.lee@external.com,21313648,0
E007307,04/19/2010 06:18:00,mia.thompson,LAP0004,jack.white@company.com,iris.lee@dtaa.com,,mia.thompson@dtaa.com,28997396,0
E007308,05/30/2010 10:50:00,bob.johnson,LAP0002,grace.taylor@dtaa.com,alice.smith@dtaa.com,,bob.johnson@partner.com,30288602,3
E007309,11/26/2010 21:58:00,eve.davis,LAP0003,charlie.brown@external.com,,,eve.davis@dtaa.com,30469795,0
E007310,07/22/2010 22:19:00,bob.johnson,LAP0005,charlie.brown@partner.com,,,bob.johnson@partner.com,27529146,0
E007311,07/12/2010 13:19:00,charlie.brown,DSK0004,peter.robinson@company.com,,,charlie.brown@dtaa.com,6171216,0
E007312,10/15/2010 00:43:00,alice.smith,DSK0005,bob.johnson@external.com,bob.johnson@dtaa.com,,alice.smith@company.com,26208151,0
E007313,03/19/2010 19:38:00,olivia.garcia,LAP0004,diana.wilson@company.com,alice.smith@dtaa.com,,olivia.garcia@dtaa.com,14832021,0
E007314,05/27/2010 15:59:00,alice.smith,LAP0001,karen.green@external.com,,,alice.smith@dtaa.com,24062616,2
E007315,04/19/2010 05:06:00,diana.wilson,LAP0002,noah.martin@company.com,,,diana.wilson@external.com,20320242,1
E007316,03/02/2010 12:22:00,henry.clark,LAP0001,alice.smith@external.com,,,henry.clark@dtaa.com,13605588,2
E007317,06/29/2010 10:29:00,mia.thompson,DSK0004,karen.green@partner.com,leo.harris@dtaa.com,,mia.thompson@external.com,15130504,0
E007318,07/02/2010 14:46:00,diana.wilson,LAP0003,bob.johnson@dtaa.com,,peter.robinson@dtaa.com,diana.wilson@company.com,797401,0
E007319,05/06/2010 18:12:00,frank.miller,DSK0005,peter.robinson@company.com,,,frank.miller@company.com,7305585,1
E007320,02/18/2010 11:38:00,iris.lee,LAP0002,henry.clark@company.com,,,iris.lee@partner.com,9645295,0
E007321,02/26/2010 16:02:00,charlie.brown,LAP0004,karen.green@external.com,,grace.taylor@dtaa.com,charlie.brown@dtaa.com,48367229,10
E007322,08/17/2010 08:55:00,jack.white,LAP0001,iris.lee@dtaa.com,,,jack.white@partner.com,40272457,1
E007323,06/07/2010 17:26:00,frank.miller,LAP0003,charlie.brown@external.com,leo.harris@dtaa.com,,frank.miller@partner.com,6953622,0
E007324,03/01/2010 11:54:00,frank.miller,DSK0004,olivia.garcia@company.com,noah.martin@dtaa.com,,frank.miller@partner.com,26868386,0
E007325,03/25/2010 09:06:00,leo.harris,LAP0002,peter.robinson@dtaa.com,,,leo.harris@partner.com,19865803,3
E007326,09/05/2010 12:58:00,eve.davis,LAP0005,olivia.garcia@dtaa.com,,,eve.davis@partner.com,47219422,0
E007327,10/04/2010 01:44:00,eve.davis,LAP0004,alice.smith@partner.com,,,eve.davis@dtaa.com,1314000,7
E007328,01/08/2010 01:33:00,henry.clark,DSK0004,frank.miller@external.com,,,henry.clark@partner.com,10717753,0
E007329,02/22/2010 03:58:00,eve.davis,DSK0005,jack.white@dtaa.com,,,eve.davis@company.com,246937,3
E007330,11/10/2010 12:55:00,jack.white,LAP0004,alice.smith@dtaa.com,noah.martin@dtaa.com,,jack.white@external.com,15093254,0
E007331,09/17/2010 03:04:00,noah.martin,DSK0005,henry.clark@partner.com,,,noah.martin@partner.com,42457009,0
E007332,01/31/2010 00:21:00,frank.miller,DSK0002,eve.davis@dtaa.com,iris.lee@dtaa.com,,frank.miller@external.com,38581234,1
E007333,01/26/2010 05:57:00,frank.miller,LAP0001,eve.davis@external.com,,,frank.miller@company.com,29723053,0
E007334,09/02/2010 08:54:00,olivia.garcia,DSK0004,olivia.garcia@partner.com,,,olivia.garcia@dtaa.com,24774358,0
E007335,11/28/2010 07:47:00,grace.taylor,LAP0002,grace.taylor@company.com,jack.white@dtaa.com,,grace.taylor@company.com,21234675,0
E007336,03/12/2010 10:58:00,iris.lee,DSK0003,peter.robinson@external.com,,,iris.lee@partner.com,12097734,7
E007337,07/31/2010 22:46:00,mia.thompson,DSK0005,charlie.brown@external.com,,,mia.thompson@external.com,34562555,0
E007338,03/31/2010 12:43:00,eve.davis,LAP0001,peter.robinson@partner.com,,,eve.davis@dtaa.com,47803330,1
E007339,10/19/2010 01:18:00,diana.wilson,LAP0005,jack.white@external.com,jack.white@dtaa.com,,diana.wilson@partner.com,16477296,0
E007340,07/13/2010 14:14:00,charlie.brown,DSK0005,alice.smith@external.com,iris.lee@dtaa.com,,charlie.brown@dtaa.com,34409511,4
E007341,02/10/2010 10:07:00,peter.robinson,DSK0004,noah.martin@partner.com,,,peter.robinson@partner.com,25968205,0
E007342,07/26/2010 05:18:00,frank.miller,DSK0003,mia.thompson@company.com,,,frank.miller@dtaa.com,5148477,0
E007343,06/02/2010 21:14:00,noah.martin,LAP0005,alice.smith@dtaa.com,peter.robinson@dtaa.com,,noah.martin@dtaa.com,34207979,1
E007344,12/13/2010 10:36:00,iris.lee,LAP0005,olivia.garcia@partner.com,,,iris.lee@external.com,48448166,0
E007345,05/27/2010 18:24:00,karen.green,DSK0002,grace.taylor@external.com,charlie.brown@dtaa.com,,karen.green@dtaa.com,20991511,2
E007346,12/02/2010 07:06:00,charlie.brown,LAP0005,jack.white@dtaa.com,henry.clark@dtaa.com,,charlie.brown@company.com,4372606,2
E007347,04/07/2010 09:17:00,leo.harris,LAP0004,charlie.brown@partner.com,,,leo.harris@company.com,39964154,3
E007348,09/18/2010 13:21:00,leo.harris,LAP0003,alice.smith@partner.com,karen.green@dtaa.com,,leo.harris@company.com,32545030,2
E007349,01/17/2010 14:01:00,mia.thompson,LAP0004,bob.johnson@dtaa.com,,iris.lee@dtaa.com,mia.thompson@external.com,30021929,0
E007350,02/27/2010 05:09:00,leo.harris,LAP0005,bob.johnson@dtaa.com,alice.smith@dtaa.com,,leo.harris@external.com,38101673,1
E007351,01/27/2010 10:57:00,alice.smith,LAP0004,frank.miller@company.com,,,alice.smith@external.com,28809384,0
E007352,01/04/2010 01:57:00,mia.thompson,DSK0002,noah.martin@company.com,,,mia.thompson@external.com,25057681,0
E007353,01/24/2010 12:40:00,olivia.garcia,DSK0005,eve.davis@dtaa.com,,alice.smith@dtaa.com,olivia.garcia@dtaa.com,9825952,1
E007354,07/15/2010 14:11:00,diana.wilson,DSK0003,mia.thompson@partner.com,,,diana.wilson@external.com,48822833,0
E007355,12/25/2010 08:48:00,mia.thompson,LAP0001,leo.harris@external.com,,,mia.thompson@dtaa.com,42632906,1
E007356,05/05/2010 09:08:00,alice.smith,DSK0003,peter.robinson@dtaa.com,,,alice.smith@company.com,39024788,0
E007357,10/19/2010 06:27:00,diana.wilson,LAP0002,peter.robinson@external.com,noah.martin@dtaa.com,,diana.wilson@company.com,34845666,0
E007358,05/14/2010 06:45:00,henry.clark,LAP0001,alice.smith@partner.com,,,henry.clark@partner.com,26902820,2
E007359,03/09/2010 00:44:00,henry.clark,DSK0004,jack.white@external.com,frank.miller@dtaa.com,,henry.clark@external.com,47750066,0
E007360,06/19/2010 00:04:00,henry.clark,LAP0003,mia.thompson@partner.com,diana.wilson@dtaa.com,,henry.clark@dtaa.com,42718849,2
E007361,02/03/2010 13:37:00,mia.thompson,DSK0002,leo.harris@company.com,,,mia.thompson@company.com,38596361,0
E007362,05/22/2010 20:25:00,eve.davis,LAP0002,karen.green@company.com,,,eve.davis@partner.com,19949259,10
E007363,12/26/2010 08:16:00,jack.white,DSK0005,alice.smith@dtaa.com,,leo.harris@dtaa.com,jack.white@external.com,36698991,0
E007364,01/29/2010 04:16:00,bob.johnson,LAP0005,leo.harris@partner.com,leo.harris@dtaa.com,,bob.johnson@dtaa.com,4307703,0
E007365,10/10/2010 21:29:00,leo.harris,DSK0004,grace.taylor@partner.com,,,leo.harris@external.com,46188193,0
E007366,04/14/2010 04:37:00,peter.robinson,LAP0003,grace.taylor@company.com,,,peter.robinson@partner.com,23570480,0
E007367,08/15/2010 19:44:00,jack.white,DSK0002,noah.martin@partner.com,grace.taylor@dtaa.com,,jack.white@company.com,36210063,1
E007368,05/07/2010 05:30:00,grace.taylor,DSK0003,eve.davis@external.com,henry.clark@dtaa.com,grace.taylor@dtaa.com,grace.taylor@external.com,97496052,0
E007369,03/18/2010 05:34:00,mia.thompson,LAP0004,bob.johnson@dtaa.com,grace.taylor@dtaa.com,,mia.thompson@partner.com,20910065,0
E007370,02/01/2010 00:58:00,diana.wilson,DSK0001,eve.davis@dtaa.com,,,diana.wilson@company.com,49372237,8
E007371,03/18/2010 21:07:00,charlie.brown,LAP0002,karen.green@company.com,,,charlie.brown@partner.com,43976732,10
E007372,06/16/2010 10:53:00,frank.miller,DSK0002,iris.lee@partner.com,grace.taylor@dtaa.com,,frank.miller@partner.com,46267050,0
E007373,05/14/2010 02:48:00,henry.clark,LAP0004,eve.davis@company.com,,,henry.clark@external.com,26687549,10
E007374,05/06/2010 14:16:00,grace.taylor,DSK0003,leo.harris@company.com,,charlie.brown@dtaa.com,grace.taylor@partner.com,2215773,0
E007375,05/30/2010 04:22:00,olivia.garcia,DSK0001,leo.harris@company.com,,,olivia.garcia@external.com,8577639,8
E007376,11/20/2010 15:56:00,olivia.garcia,LAP0001,leo.harris@partner.com,,,olivia.garcia@external.com,5361769,0
E007377,08/31/2010 19:47:00,bob.johnson,DSK0001,diana.wilson@dtaa.com,,,bob.johnson@external.com,16926091,0
E007378,08/30/2010 19:43:00,eve.davis,LAP0004,mia.thompson@dtaa.com,mia.thompson@dtaa.com,,eve.davis@dtaa.com,40875682,0
E007379,04/13/2010 18:32:00,diana.wilson,LAP0002,olivia.garcia@partner.com,grace.taylor@dtaa.com,,diana.wilson@partner.com,12166155,2
E007380,10/13/2010 11:46:00,henry.clark,LAP0004,charlie.brown@dtaa.com,karen.green@dtaa.com,,henry.clark@partner.com,18942177,1
E007381,10/20/2010 20:51:00,olivia.garcia,DSK0001,charlie.brown@company.com,,eve.davis@dtaa.com,olivia.garcia@partner.com,22260101,3
E007382,08/05/2010 10:01:00,jack.white,DSK0001,peter.robinson@external.com,,,jack.white@dtaa.com,10405611,10
E007383,01/01/2010 22:56:00,leo.harris,LAP0005,peter.robinson@company.com,jack.white@dtaa.com,,leo.harris@external.com,18894429,0
E007384,10/05/2010 02:45:00,iris.lee,LAP0003,charlie.brown@partner.com,,,iris.lee@company.com,30771555,2
E007385,04/27/2010 17:16:00,iris.lee,LAP0005,olivia.garcia@dtaa.com,,,iris.lee@external.com,6885061,0
E007386,05/09/2010 17:51:00,noah.martin,LAP0001,leo.harris@dtaa.com,,,noah.martin@dtaa.com,14896210,1
E007387,08/18/2010 00:49:00,peter.robinson,DSK0005,alice.smith@partner.com,,,peter.robinson@company.com,33691137,0
E007388,12/24/2010 06:34:00,karen.green,DSK0002,frank.miller@external.com,,,karen.green@partner.com,16211270,4
E007389,02/15/2010 20:47:00,jack.white,LAP0002,grace.taylor@partner.com,,,jack.white@external.com,11289189,10
E007390,12/06/2010 23:00:00,leo.harris,DSK0005,leo.harris@partner.com,,,leo.harris@external.com,19489345,1
E007391,06/06/2010 00:29:00,henry.clark,LAP0003,noah.martin@dtaa.com,,alice.smith@dtaa.com,henry.clark@partner.com,4654969,0
E007392,09/15/2010 10:27:00,henry.clark,LAP0001,peter.robinson@company.com,,,henry.clark@dtaa.com,27767048,0
E007393,06/20/2010 23:11:00,iris.lee,LAP0004,peter.robinson@company.com,,,iris.lee@dtaa.com,31655390,0
E007394,03/04/2010 16:16:00,henry.clark,DSK0002,peter.robinson@dtaa.com,,,henry.clark@external.com,1370728,0
E007395,10/28/2010 14:30:00,frank.miller,DSK0002,leo.harris@company.com,,,frank.miller@dtaa.com,15478430,1
E007396,04/01/2010 19:06:00,diana.wilson,DSK0002,eve.davis@partner.com,,,diana.wilson@dtaa.com,9763096,0
E007397,06/24/2010 08:06:00,bob.johnson,LAP0003,bob.johnson@partner.com,eve.davis@dtaa.com,,bob.johnson@external.com,2528959,2
E007398,06/27/2010 05:53:00,bob.johnson,DSK0005,diana.wilson@external.com,,,bob.johnson@dtaa.com,14248817,0
E007399,11/25/2010 09:46:00,jack.white,DSK0005,leo.harris@external.com,eve.davis@dtaa.com,,jack.white@dtaa.com,5288818,0
E007400,10/09/2010 20:01:00,alice.smith,LAP0004,karen.green@company.com,henry.clark@dtaa.com,,alice.smith@partner.com,48577383,3
E007401,02/17/2010 09:54:00,jack.white,DSK0003,diana.wilson@external.com,,,jack.white@dtaa.com,15709477,0
E007402,04/24/2010 11:46:00,noah.martin,LAP0001,peter.robinson@dtaa.com,,frank.miller@dtaa.com,noah.martin@partner.com,20453504,4
E007403,08/31/2010 21:05:00,noah.martin,LAP0002,eve.davis@external.com,,,noah.martin@dtaa.com,46629319,2
E007404,04/10/2010 06:20:00,karen.green,LAP0002,eve.davis@external.com,frank.miller@dtaa.com,,karen.green@dtaa.com,21121422,0
E007405,09/20/2010 02:40:00,jack.white,LAP0004,peter.robinson@company.com,,,jack.white@external.com,22842800,0
E007406,04/23/2010 15:25:00,karen.green,DSK0004,peter.robinson@external.com,,,karen.green@dtaa.com,42484526,0
E007407,10/18/2010 04:32:00,noah.martin,LAP0001,bob.johnson@partner.com,,,noah.martin@partner.com,46808884,1
E007408,10/14/2010 17:22:00,olivia.garcia,LAP0001,grace.taylor@dtaa.com,charlie.brown@dtaa.com,,olivia.garcia@partner.com,24851184,5
E007409,05/27/2010 08:18:00,charlie.brown,LAP0002,henry.clark@external.com,,,charlie.brown@dtaa.com,21642590,0
E007410,08/19/2010 18:47:00,frank.miller,DSK0003,eve.davis@external.com,,,frank.miller@partner.com,909329,0
E007411,05/22/2010 22:24:00,grace.taylor,LAP0001,diana.wilson@partner.com,noah.martin@dtaa.com,,grace.taylor@partner.com,2311709,0
E007412,10/24/2010 23:09:00,olivia.garcia,DSK0001,olivia.garcia@external.com,,,olivia.garcia@dtaa.com,46063587,0
E007413,08/16/2010 11:44:00,frank.miller,DSK0005,grace.taylor@external.com,olivia.garcia@dtaa.com,,frank.miller@external.com,43766832,5
E007414,11/07/2010 21:29:00,olivia.garcia,DSK0001,iris.lee@partner.com,,,olivia.garcia@company.com,36747131,1
